booking_id,accm_txn_complete_time
109458,6/2/2022
109459,6/3/2022
109460,6/4/2022
109461,6/5/2022
109462,6/6/2022
109463,6/7/2022
109464,6/8/2022
109465,6/9/2022
109466,6/10/2022
109467,6/11/2022
109468,6/12/2022
109469,6/13/2022
109470,6/14/2022
109471,6/15/2022
109472,6/16/2022
109473,5/17/2022
109474,5/18/2022
109475,5/19/2022
109476,5/20/2022
109477,5/21/2022
109478,5/22/2022
109479,5/23/2022
109480,5/24/2022
109481,5/25/2022
109482,5/26/2022
109483,5/27/2022
109484,5/28/2022
109485,5/29/2022
109486,5/30/2022
109487,5/31/2022
109488,6/1/2022
109489,6/2/2022
109490,6/3/2022
109491,6/4/2022
109492,6/5/2022
109493,6/6/2022
109494,6/7/2022
109495,6/8/2022
109496,6/9/2022
109497,6/10/2022
109498,6/11/2022
109499,6/12/2022
109500,6/13/2022
109501,6/14/2022
109502,6/15/2022
109503,6/16/2022
109504,5/17/2022
109505,5/18/2022
109506,5/19/2022
109507,5/20/2022
109508,5/21/2022
109509,5/22/2022
109510,5/23/2022
109511,5/24/2022
109512,5/25/2022
109513,5/26/2022
109514,5/27/2022
109515,5/28/2022
109516,5/29/2022
109517,5/30/2022
109518,5/31/2022
109519,6/1/2022
109520,6/2/2022
109521,6/3/2022
109522,6/4/2022
109523,6/5/2022
109524,6/6/2022
109525,6/7/2022
109526,6/8/2022
109527,6/9/2022
109528,6/10/2022
109529,6/11/2022
109530,6/12/2022
109531,6/13/2022
109532,6/14/2022
109533,6/15/2022
109534,6/16/2022
109535,5/17/2022
109536,5/18/2022
109537,5/19/2022
109538,5/20/2022
109539,5/21/2022
109540,5/22/2022
109541,5/23/2022
109542,5/24/2022
109543,5/25/2022
109544,5/26/2022
109545,5/27/2022
109546,5/28/2022
109547,5/29/2022
109548,5/30/2022
109549,5/31/2022
109550,6/1/2022
109551,6/2/2022
109552,6/3/2022
109553,6/4/2022
109554,6/5/2022
109555,6/6/2022
109556,6/7/2022
109557,6/8/2022
109558,6/9/2022
109559,6/10/2022
109560,6/11/2022
109561,6/12/2022
109562,6/13/2022
109563,6/14/2022
109564,6/15/2022
109565,6/16/2022
109566,5/16/2022
109567,5/17/2022
109568,5/18/2022
109569,5/19/2022
109570,5/20/2022
109571,5/21/2022
109572,5/22/2022
109573,5/23/2022
109574,5/24/2022
109575,5/25/2022
109576,5/26/2022
109577,5/27/2022
109578,5/28/2022
109579,5/29/2022
109580,5/30/2022
109581,5/31/2022
109582,6/1/2022
109583,6/2/2022
109584,6/3/2022
109585,6/4/2022
109586,6/5/2022
109587,6/6/2022
109588,6/7/2022
109589,6/8/2022
109590,6/9/2022
109591,6/10/2022
109592,6/11/2022
109593,6/12/2022
109594,6/13/2022
109595,6/14/2022
109596,6/15/2022
109597,6/16/2022
109598,5/17/2022
109599,5/18/2022
109600,5/19/2022
109601,5/20/2022
109602,5/21/2022
109603,5/22/2022
109604,5/23/2022
109605,5/24/2022
109606,5/25/2022
109607,5/26/2022
109608,5/27/2022
109609,5/28/2022
109610,5/29/2022
109611,5/30/2022
109612,5/31/2022
109613,6/1/2022
109614,6/2/2022
109615,6/3/2022
109616,6/4/2022
109617,6/5/2022
109618,6/6/2022
109619,6/7/2022
109620,6/8/2022
109621,6/9/2022
109622,6/10/2022
109623,6/11/2022
109624,6/12/2022
109625,6/13/2022
109626,6/14/2022
109627,6/15/2022
109628,6/16/2022
109629,5/17/2022
109630,5/18/2022
109631,5/19/2022
109632,5/20/2022
109633,5/21/2022
109634,5/22/2022
109635,5/23/2022
109636,5/24/2022
109637,5/25/2022
109638,5/26/2022
109639,5/27/2022
109640,5/28/2022
109641,5/29/2022
109642,5/30/2022
109643,5/31/2022
109644,6/1/2022
109645,6/2/2022
109646,6/3/2022
109647,6/4/2022
109648,6/5/2022
109649,6/6/2022
109650,6/7/2022
109651,6/8/2022
109652,6/9/2022
109653,6/10/2022
109654,6/11/2022
109655,6/12/2022
109656,6/13/2022
109657,6/14/2022
109658,6/15/2022
109659,6/16/2022
109660,5/17/2022
109661,5/18/2022
109662,5/19/2022
109663,5/20/2022
109664,5/21/2022
109665,5/22/2022
109666,5/23/2022
109667,5/24/2022
109668,5/25/2022
109669,5/26/2022
109670,5/27/2022
109671,5/28/2022
109672,5/29/2022
109673,5/30/2022
109674,5/31/2022
109675,6/1/2022
109676,6/2/2022
109677,6/3/2022
109678,6/4/2022
109679,6/5/2022
109680,6/6/2022
109681,6/7/2022
109682,6/8/2022
109683,6/9/2022
109684,6/10/2022
109685,6/11/2022
109686,6/12/2022
109687,6/13/2022
109688,6/14/2022
109689,6/15/2022
109690,6/16/2022
109691,5/17/2022
109692,5/18/2022
109693,5/19/2022
109694,5/20/2022
109695,5/21/2022
109696,5/22/2022
109697,5/23/2022
109698,5/24/2022
109699,5/25/2022
109700,5/26/2022
109701,5/27/2022
109702,5/28/2022
109703,5/29/2022
109704,5/30/2022
109705,5/31/2022
109706,6/1/2022
109707,6/2/2022
109708,6/3/2022
109709,6/4/2022
109710,6/5/2022
109711,6/6/2022
109712,6/7/2022
109713,6/8/2022
109714,6/9/2022
109715,6/10/2022
109716,6/11/2022
109717,6/12/2022
109718,6/13/2022
109719,6/14/2022
109720,6/15/2022
109721,6/16/2022
109722,5/17/2022
109723,5/18/2022
109724,5/19/2022
109725,5/20/2022
109726,5/21/2022
109727,5/22/2022
109728,5/23/2022
109729,5/24/2022
109730,5/25/2022
109731,5/26/2022
109732,5/27/2022
109733,5/28/2022
109734,5/29/2022
109735,5/30/2022
109736,5/31/2022
109737,6/1/2022
109738,6/2/2022
109739,6/3/2022
109740,6/4/2022
109741,6/5/2022
109742,6/6/2022
109743,6/7/2022
109744,6/8/2022
109745,6/9/2022
109746,6/10/2022
109747,6/11/2022
109748,6/12/2022
109749,6/13/2022
109750,6/14/2022
109751,6/15/2022
109752,6/16/2022
109753,5/16/2022
109754,5/17/2022
109755,5/18/2022
109756,5/19/2022
109757,5/20/2022
109758,5/21/2022
109759,5/22/2022
109760,5/23/2022
109761,5/24/2022
109762,5/25/2022
109763,5/26/2022
109764,5/27/2022
109765,5/28/2022
109766,5/29/2022
109767,5/30/2022
109768,5/31/2022
109769,6/1/2022
109770,6/2/2022
109771,6/3/2022
109772,6/4/2022
109773,6/5/2022
109774,6/6/2022
109775,6/7/2022
109776,6/8/2022
109777,6/9/2022
109778,6/10/2022
109779,6/11/2022
109780,6/12/2022
109781,6/13/2022
109782,6/14/2022
109783,6/15/2022
109784,6/16/2022
109785,5/17/2022
109786,5/18/2022
109787,5/19/2022
109788,5/20/2022
109789,5/21/2022
109790,5/22/2022
109791,5/23/2022
109792,5/24/2022
109793,5/25/2022
109794,5/26/2022
109795,5/27/2022
109796,5/28/2022
109797,5/29/2022
109798,5/30/2022
109799,5/31/2022
109800,6/1/2022
109801,6/2/2022
109802,6/3/2022
109803,6/4/2022
109804,6/5/2022
109805,6/6/2022
109806,6/7/2022
109807,6/8/2022
109808,6/9/2022
109809,6/10/2022
109810,6/11/2022
109811,6/12/2022
109812,6/13/2022
109813,6/14/2022
109814,6/15/2022
109815,6/16/2022
109816,5/17/2022
109817,5/18/2022
109818,5/19/2022
109819,5/20/2022
109820,5/21/2022
109821,5/22/2022
109822,5/23/2022
109823,5/24/2022
109824,5/25/2022
109825,5/26/2022
109826,5/27/2022
109827,5/28/2022
109828,5/29/2022
109829,5/30/2022
109830,5/31/2022
109831,6/1/2022
109832,6/2/2022
109833,6/3/2022
109834,6/4/2022
109835,6/5/2022
109836,6/6/2022
109837,6/7/2022
109838,6/8/2022
109839,6/9/2022
109840,6/10/2022
109841,6/11/2022
109842,6/12/2022
109843,6/13/2022
109844,6/14/2022
109845,6/15/2022
109846,6/16/2022
109847,5/17/2022
109848,5/18/2022
109849,5/19/2022
109850,5/20/2022
109851,5/21/2022
109852,5/22/2022
109853,5/23/2022
109854,5/24/2022
109855,5/25/2022
109856,5/26/2022
109857,5/27/2022
109858,5/28/2022
109859,5/29/2022
109860,5/30/2022
109861,5/31/2022
109862,6/1/2022
109863,6/2/2022
109864,6/3/2022
109865,6/4/2022
109866,6/5/2022
109867,6/6/2022
109868,6/7/2022
109869,6/8/2022
109870,6/9/2022
109871,6/10/2022
109872,6/11/2022
109873,6/12/2022
109874,6/13/2022
109875,6/14/2022
109876,6/15/2022
109877,6/16/2022
109878,5/17/2022
109879,5/18/2022
109880,5/19/2022
109881,5/20/2022
109882,5/21/2022
109883,5/22/2022
109884,5/23/2022
109885,5/24/2022
109886,5/25/2022
109887,5/26/2022
109888,5/27/2022
109889,5/28/2022
109890,5/29/2022
109891,5/30/2022
109892,5/31/2022
109893,6/1/2022
109894,6/2/2022
109895,6/3/2022
109896,6/4/2022
109897,6/5/2022
109898,6/6/2022
109899,6/7/2022
109900,6/8/2022
109901,6/9/2022
109902,6/10/2022
109903,6/11/2022
109904,6/12/2022
109905,6/13/2022
109906,6/14/2022
109907,6/15/2022
109908,6/16/2022
109909,5/17/2022
109910,5/18/2022
109911,5/19/2022
109912,5/20/2022
109913,5/21/2022
109914,5/22/2022
109915,5/23/2022
109916,5/24/2022
109917,5/25/2022
109918,5/26/2022
109919,5/27/2022
109920,5/28/2022
109921,5/29/2022
109922,5/30/2022
109923,5/31/2022
109924,6/1/2022
109925,6/2/2022
109926,6/3/2022
109927,6/4/2022
109928,6/5/2022
109929,6/6/2022
109930,6/7/2022
109931,6/8/2022
109932,6/9/2022
109933,6/10/2022
109934,6/11/2022
109935,6/12/2022
109936,6/13/2022
109937,6/14/2022
109938,6/15/2022
109939,6/16/2022
109940,5/16/2022
109941,5/17/2022
109942,5/18/2022
109943,5/19/2022
109944,5/20/2022
109945,5/21/2022
109946,5/22/2022
109947,5/23/2022
109948,5/24/2022
109949,5/25/2022
109950,5/26/2022
109951,5/27/2022
109952,5/28/2022
109953,5/29/2022
109954,5/30/2022
109955,5/31/2022
109956,6/1/2022
109957,6/2/2022
109958,6/3/2022
109959,6/4/2022
109960,6/5/2022
109961,6/6/2022
109962,6/7/2022
109963,6/8/2022
109964,6/9/2022
109965,6/10/2022
109966,6/11/2022
109967,6/12/2022
109968,6/13/2022
109969,6/14/2022
109970,6/15/2022
109971,6/16/2022
109972,5/17/2022
109973,5/18/2022
109974,5/19/2022
109975,5/20/2022
109976,5/21/2022
109977,5/22/2022
109978,5/23/2022
109979,5/24/2022
109980,5/25/2022
109981,5/26/2022
109982,5/27/2022
109983,5/28/2022
109984,5/29/2022
109985,5/30/2022
109986,5/31/2022
109987,6/1/2022
109988,6/2/2022
109989,6/3/2022
109990,6/4/2022
109991,6/5/2022
109992,6/6/2022
109993,6/7/2022
109994,6/8/2022
109995,6/9/2022
109996,6/10/2022
109997,6/11/2022
109998,6/12/2022
109999,6/13/2022
110000,6/14/2022
110001,6/15/2022
110002,6/16/2022
110003,5/17/2022
110004,5/18/2022
110005,5/19/2022
110006,5/20/2022
110007,5/21/2022
110008,5/22/2022
110009,5/23/2022
110010,5/24/2022
110011,5/25/2022
110012,5/26/2022
110013,5/27/2022
110014,5/28/2022
110015,5/29/2022
110016,5/30/2022
110017,5/31/2022
110018,6/1/2022
110019,6/2/2022
110020,6/3/2022
110021,6/4/2022
110022,6/5/2022
110023,6/6/2022
110024,6/7/2022
110025,6/8/2022
110026,6/9/2022
110027,6/10/2022
110028,6/11/2022
110029,6/12/2022
110030,6/13/2022
110031,6/14/2022
110032,6/15/2022
110033,6/16/2022
110034,5/17/2022
110035,5/18/2022
110036,5/19/2022
110037,5/20/2022
110038,5/21/2022
110039,5/22/2022
110040,5/23/2022
110041,5/24/2022
110042,5/25/2022
110043,5/26/2022
110044,5/27/2022
110045,5/28/2022
110046,5/29/2022
110047,5/30/2022
110048,5/31/2022
110049,6/1/2022
110050,6/2/2022
110051,6/3/2022
110052,6/4/2022
110053,6/5/2022
110054,6/6/2022
110055,6/7/2022
110056,6/8/2022
110057,6/9/2022
110058,6/10/2022
110059,6/11/2022
110060,6/12/2022
110061,6/13/2022
110062,6/14/2022
110063,6/15/2022
110064,6/16/2022
110065,5/17/2022
110066,5/18/2022
110067,5/19/2022
110068,5/20/2022
110069,5/21/2022
110070,5/22/2022
110071,5/23/2022
110072,5/24/2022
110073,5/25/2022
110074,5/26/2022
110075,5/27/2022
110076,5/28/2022
110077,5/29/2022
110078,5/30/2022
110079,5/31/2022
110080,6/1/2022
110081,6/2/2022
110082,6/3/2022
110083,6/4/2022
110084,6/5/2022
110085,6/6/2022
110086,6/7/2022
110087,6/8/2022
110088,6/9/2022
110089,6/10/2022
110090,6/11/2022
110091,6/12/2022
110092,6/13/2022
110093,6/14/2022
110094,6/15/2022
110095,6/16/2022
110096,5/17/2022
110097,5/18/2022
110098,5/19/2022
110099,5/20/2022
110100,5/21/2022
110101,5/22/2022
110102,5/23/2022
110103,5/24/2022
110104,5/25/2022
110105,5/26/2022
110106,5/27/2022
110107,5/28/2022
110108,5/29/2022
110109,5/30/2022
110110,5/31/2022
110111,6/1/2022
110112,6/2/2022
110113,6/3/2022
110114,6/4/2022
110115,6/5/2022
110116,6/6/2022
110117,6/7/2022
110118,6/8/2022
110119,6/9/2022
110120,6/10/2022
110121,6/11/2022
110122,6/12/2022
110123,6/13/2022
110124,6/14/2022
110125,6/15/2022
110126,6/16/2022
110127,5/16/2022
110128,5/17/2022
110129,5/18/2022
110130,5/19/2022
110131,5/20/2022
110132,5/21/2022
110133,5/22/2022
110134,5/23/2022
110135,5/24/2022
110136,5/25/2022
110137,5/26/2022
110138,5/27/2022
110139,5/28/2022
110140,5/29/2022
110141,5/30/2022
110142,5/31/2022
110143,6/1/2022
110144,6/2/2022
110145,6/3/2022
110146,6/4/2022
110147,6/5/2022
110148,6/6/2022
110149,6/7/2022
110150,6/8/2022
110151,6/9/2022
110152,6/10/2022
110153,6/11/2022
110154,6/12/2022
110155,6/13/2022
110156,6/14/2022
110157,6/15/2022
110158,6/16/2022
110159,5/17/2022
110160,5/18/2022
110161,5/19/2022
110162,5/20/2022
110163,5/21/2022
110164,5/22/2022
110165,5/23/2022
110166,5/24/2022
110167,5/25/2022
110168,5/26/2022
110169,5/27/2022
110170,5/28/2022
110171,5/29/2022
110172,5/30/2022
110173,5/31/2022
110174,6/1/2022
110175,6/2/2022
110176,6/3/2022
110177,6/4/2022
110178,6/5/2022
110179,6/6/2022
110180,6/7/2022
110181,6/8/2022
110182,6/9/2022
110183,6/10/2022
110184,6/11/2022
110185,6/12/2022
110186,6/13/2022
110187,6/14/2022
110188,6/15/2022
110189,6/16/2022
110190,5/17/2022
110191,5/18/2022
110192,5/19/2022
110193,5/20/2022
110194,5/21/2022
110195,5/22/2022
110196,5/23/2022
110197,5/24/2022
110198,5/25/2022
110199,5/26/2022
110200,5/27/2022
110201,5/28/2022
110202,5/29/2022
110203,5/30/2022
110204,5/31/2022
110205,6/1/2022
110206,6/2/2022
110207,6/3/2022
110208,6/4/2022
110209,6/5/2022
110210,6/6/2022
110211,6/7/2022
110212,6/8/2022
110213,6/9/2022
110214,6/10/2022
110215,6/11/2022
110216,6/12/2022
110217,6/13/2022
110218,6/14/2022
110219,6/15/2022
110220,6/16/2022
110221,5/17/2022
110222,5/18/2022
110223,5/19/2022
110224,5/20/2022
110225,5/21/2022
110226,5/22/2022
110227,5/23/2022
110228,5/24/2022
110229,5/25/2022
110230,5/26/2022
110231,5/27/2022
110232,5/28/2022
110233,5/29/2022
110234,5/30/2022
110235,5/31/2022
110236,6/1/2022
110237,6/2/2022
110238,6/3/2022
110239,6/4/2022
110240,6/5/2022
110241,6/6/2022
110242,6/7/2022
110243,6/8/2022
110244,6/9/2022
110245,6/10/2022
110246,6/11/2022
110247,6/12/2022
110248,6/13/2022
110249,6/14/2022
110250,6/15/2022
110251,6/16/2022
110252,5/17/2022
110253,5/18/2022
110254,5/19/2022
110255,5/20/2022
110256,5/21/2022
110257,5/22/2022
110258,5/23/2022
110259,5/24/2022
110260,5/25/2022
110261,5/26/2022
110262,5/27/2022
110263,5/28/2022
110264,5/29/2022
110265,5/30/2022
110266,5/31/2022
110267,6/1/2022
110268,6/2/2022
110269,6/3/2022
110270,6/4/2022
110271,6/5/2022
110272,6/6/2022
110273,6/7/2022
110274,6/8/2022
110275,6/9/2022
110276,6/10/2022
110277,6/11/2022
110278,6/12/2022
110279,6/13/2022
110280,6/14/2022
110281,6/15/2022
110282,6/16/2022
110283,5/17/2022
110284,5/18/2022
110285,5/19/2022
110286,5/20/2022
110287,5/21/2022
110288,5/22/2022
110289,5/23/2022
110290,5/24/2022
110291,5/25/2022
110292,5/26/2022
110293,5/27/2022
110294,5/28/2022
110295,5/29/2022
110296,5/30/2022
110297,5/31/2022
110298,6/1/2022
110299,6/2/2022
110300,6/3/2022
110301,6/4/2022
110302,6/5/2022
110303,6/6/2022
110304,6/7/2022
110305,6/8/2022
110306,6/9/2022
110307,6/10/2022
110308,6/11/2022
110309,6/12/2022
110310,6/13/2022
110311,6/14/2022
110312,6/15/2022
110313,6/16/2022
110314,5/16/2022
110315,5/17/2022
110316,5/18/2022
110317,5/19/2022
110318,5/20/2022
110319,5/21/2022
110320,5/22/2022
110321,5/23/2022
110322,5/24/2022
110323,5/25/2022
110324,5/26/2022
110325,5/27/2022
110326,5/28/2022
110327,5/29/2022
110328,5/30/2022
110329,5/31/2022
110330,6/1/2022
110331,6/2/2022
110332,6/3/2022
110333,6/4/2022
110334,6/5/2022
110335,6/6/2022
110336,6/7/2022
110337,6/8/2022
110338,6/9/2022
110339,6/10/2022
110340,6/11/2022
110341,6/12/2022
110342,6/13/2022
110343,6/14/2022
110344,6/15/2022
110345,6/16/2022
110346,5/17/2022
110347,5/18/2022
110348,5/19/2022
110349,5/20/2022
110350,5/21/2022
110351,5/22/2022
110352,5/23/2022
110353,5/24/2022
110354,5/25/2022
110355,5/26/2022
110356,5/27/2022
110357,5/28/2022
110358,5/29/2022
110359,5/30/2022
110360,5/31/2022
110361,6/1/2022
110362,6/2/2022
110363,6/3/2022
110364,6/4/2022
110365,6/5/2022
110366,6/6/2022
110367,6/7/2022
110368,6/8/2022
110369,6/9/2022
110370,6/10/2022
110371,6/11/2022
110372,6/12/2022
110373,6/13/2022
110374,6/14/2022
110375,6/15/2022
110376,6/16/2022
110377,5/17/2022
110378,5/18/2022
110379,5/19/2022
110380,5/20/2022
110381,5/21/2022
110382,5/22/2022
110383,5/23/2022
110384,5/24/2022
110385,5/25/2022
110386,5/26/2022
110387,5/27/2022
110388,5/28/2022
110389,5/29/2022
110390,5/30/2022
110391,5/31/2022
110392,6/1/2022
110393,6/2/2022
110394,6/3/2022
110395,6/4/2022
110396,6/5/2022
110397,6/6/2022
110398,6/7/2022
110399,6/8/2022
110400,6/9/2022
110401,6/10/2022
110402,6/11/2022
110403,6/12/2022
110404,6/13/2022
110405,6/14/2022
110406,6/15/2022
110407,6/16/2022
110408,5/17/2022
110409,5/18/2022
110410,5/19/2022
110411,5/20/2022
110412,5/21/2022
110413,5/22/2022
110414,5/23/2022
110415,5/24/2022
110416,5/25/2022
110417,5/26/2022
110418,5/27/2022
110419,5/28/2022
110420,5/29/2022
110421,5/30/2022
110422,5/31/2022
110423,6/1/2022
110424,6/2/2022
110425,6/3/2022
110426,6/4/2022
110427,6/5/2022
110428,6/6/2022
110429,6/7/2022
110430,6/8/2022
110431,6/9/2022
110432,6/10/2022
110433,6/11/2022
110434,6/12/2022
110435,6/13/2022
110436,6/14/2022
110437,6/15/2022
110438,6/16/2022
110439,5/17/2022
110440,5/18/2022
110441,5/19/2022
110442,5/20/2022
110443,5/21/2022
110444,5/22/2022
110445,5/23/2022
110446,5/24/2022
110447,5/25/2022
110448,5/26/2022
110449,5/27/2022
110450,5/28/2022
110451,5/29/2022
110452,5/30/2022
110453,5/31/2022
110454,6/1/2022
110455,6/2/2022
110456,6/3/2022
110457,6/4/2022
110458,6/5/2022
110459,6/6/2022
110460,6/7/2022
110461,6/8/2022
110462,6/9/2022
110463,6/10/2022
110464,6/11/2022
110465,6/12/2022
110466,6/13/2022
110467,6/14/2022
110468,6/15/2022
110469,6/16/2022
110470,5/17/2022
110471,5/18/2022
110472,5/19/2022
110473,5/20/2022
110474,5/21/2022
110475,5/22/2022
110476,5/23/2022
110477,5/24/2022
110478,5/25/2022
110479,5/26/2022
110480,5/27/2022
110481,5/28/2022
110482,5/29/2022
110483,5/30/2022
110484,5/31/2022
110485,6/1/2022
110486,6/2/2022
110487,6/3/2022
110488,6/4/2022
110489,6/5/2022
110490,6/6/2022
110491,6/7/2022
110492,6/8/2022
110493,6/9/2022
110494,6/10/2022
110495,6/11/2022
110496,6/12/2022
110497,6/13/2022
110498,6/14/2022
110499,6/15/2022
110500,6/16/2022
110501,5/16/2022
110502,5/17/2022
110503,5/18/2022
110504,5/19/2022
110505,5/20/2022
110506,5/21/2022
110507,5/22/2022
110508,5/23/2022
110509,5/24/2022
110510,5/25/2022
110511,5/26/2022
110512,5/27/2022
110513,5/28/2022
110514,5/29/2022
110515,5/30/2022
110516,5/31/2022
110517,6/1/2022
110518,6/2/2022
110519,6/3/2022
110520,6/4/2022
110521,6/5/2022
110522,6/6/2022
110523,6/7/2022
110524,6/8/2022
110525,6/9/2022
110526,6/10/2022
110527,6/11/2022
110528,6/12/2022
110529,6/13/2022
110530,6/14/2022
110531,6/15/2022
110532,6/16/2022
110533,5/17/2022
110534,5/18/2022
110535,5/19/2022
110536,5/20/2022
110537,5/21/2022
110538,5/22/2022
110539,5/23/2022
110540,5/24/2022
110541,5/25/2022
110542,5/26/2022
110543,5/27/2022
110544,5/28/2022
110545,5/29/2022
110546,5/30/2022
110547,5/31/2022
110548,6/1/2022
110549,6/2/2022
110550,6/3/2022
110551,6/4/2022
110552,6/5/2022
110553,6/6/2022
110554,6/7/2022
110555,6/8/2022
110556,6/9/2022
110557,6/10/2022
110558,6/11/2022
110559,6/12/2022
110560,6/13/2022
110561,6/14/2022
110562,6/15/2022
110563,6/16/2022
110564,5/17/2022
110565,5/18/2022
110566,5/19/2022
110567,5/20/2022
110568,5/21/2022
110569,5/22/2022
110570,5/23/2022
110571,5/24/2022
110572,5/25/2022
110573,5/26/2022
110574,5/27/2022
110575,5/28/2022
110576,5/29/2022
110577,5/30/2022
110578,5/31/2022
110579,6/1/2022
110580,6/2/2022
110581,6/3/2022
110582,6/4/2022
110583,6/5/2022
110584,6/6/2022
110585,6/7/2022
110586,6/8/2022
110587,6/9/2022
110588,6/10/2022
110589,6/11/2022
110590,6/12/2022
110591,6/13/2022
110592,6/14/2022
110593,6/15/2022
110594,6/16/2022
110595,5/17/2022
110596,5/18/2022
110597,5/19/2022
110598,5/20/2022
110599,5/21/2022
110600,5/22/2022
